date 8,date time,attacker id,att name,att power,att team,defender id,def name,def power,team,points,attacker patronage,defender patronage,att team id,def team id
20250405,05/04 15:25,4587443,Momi,1161254,Kho Aug Ori Neb Mor Dan,20924178,Xman,1057065,Aur Ruf Hei Iri Dor Kho,20,Alb(11064) Mer(11064) Cai(11064) Oli(11064) Fen(11064),Cai(11064) Bis(11064) Axe(11064) Oli(11064) Mer(11064),183303,39706
20250405,05/04 16:20,23402789,Ragto,1155107,Kho Dor Aug Ori Neb Dan,20924199,Mm33,1084494,Ruf Jul Ami Neb Hei Kho,20,Mer(10252) Alb(11064) Axe(11064)  ###  Cai(11064),Bis(11064) Axe(11064) Oli(11064) Cai(11064) Alb(11064),183303,39706
20250405,05/04 14:31,4208957,patlacoche,1192306,Axe Seb Kai Dan K'A Krv,21750478,Aero,1186682,Krv Dan Mor Seb Iri Axe,20,Oli(11064) Mer(11064) Fen(11064) Mar(11064) Alb(11064),Alb(10114) Cai(11064) Axe(11064) Fen(10114) Oli(10128),183303,39706
20250405,05/04 14:20,4868542,stratis,1062902,Kho Aug Ori Neb Mor Aur,4567329,cs33,1120776,Ruf Nin Hei Iri Dor Kho,19,Alb(11064) Mer(11064)  ###  Axe(11064) Cai(11064),Oli(11064) Fen(11064) Alb(11064) Bis(11064) Axe(11064),183303,39706
20250405,05/04 13:16,4425955,Tobi,1079541,Axe Dor Hei Seb Isa Ast,6749990,Sen,1110699,Dan Neb Ori Aug Dor Kho,15,Mer(6327) Alb(11064) Oli(11064) Axe(11064) Bis(8518),Cai(11064)  ###  Axe(11064) Alb(11064) Mer(11064),183303,39706
20250405,05/04 18:43,23402789,Ragto,1155672,Alb Dor Iri Hei Mor Krv,20924106,banana,1104522,Ruf Jul Ami Neb Hei Kho,13,Mer(10252) Bis(11064) Alb(11064) Axe(11064) Oli(11064),Bis(11064) Oli(11064) Axe(11064) Cai(11064) Alb(11064),183303,39706
20250405,05/04 18:22,4454896,Team D,1139735,Axe Jet Aug Ori Neb Dan,20924106,banana,1104522,Ruf Jul Ami Neb Hei Kho,7,Oli(11064) Alb(11064) Axe(11064)  ###  Cai(11064),Bis(11064) Oli(11064) Axe(11064) Cai(11064) Alb(11064),183303,39706
20250405,05/04 14:40,4208957,patlacoche,1192306,Axe Seb Kai Dan K'A Krv,6749990,Sen,1110699,Dan Neb Ori Aug Dor Kho,5,Oli(11064) Mer(11064) Fen(11064) Mar(11064) Alb(11064),Cai(11064)  ###  Axe(11064) Alb(11064) Mer(11064),183303,39706
20250405,05/04 14:59,4750576,NoCanDo,1124976,Axe Iri Hei Jhu Cel Dan,4567329,cs33,1120776,Ruf Nin Hei Iri Dor Kho,1,Bis(11064) Alb(11064) Vex(10154) Axe(11064) Cai(11064),Oli(11064) Fen(11064) Alb(11064) Bis(11064) Axe(11064),183303,39706
20250404,04/04 18:24,4668830,TrumpReturns,1115939,Axe Jor Isa Kai K'A Aur,4171300,Kislo,1121018,Ruf Cel Ami Neb Lia Kho,20,Axe(11064) Oli(9018) Bis(11064) Vex(11064) Cai(11064),Bis(11064) Mer(11064) Axe(11064) Cai(11064) Alb(11064),183303,38247
20250404,04/04 13:10,4425955,Tobi,1082829,Kho Dor Hei Neb Isa Ast,4181126,Сварог,1138607,Aur Kri Cel Jor Lrs Axe,20,Mer(6327) Alb(11064) Cai(10154) Oli(11064) Axe(11064),Cai(11064) Mer(11064) Axe(11064) Oli(8332) Kho(11064),183303,38247
20250404,04/04 18:29,4668830,TrumpReturns,1131837,Axe Mar Seb Yas K'A Ast,4231064,SASh,1100893,Aur Isa Seb LaC Dor Kho,20,Axe(11064) Alb(11064) Cai(11064) Vex(11064) Oli(9018),Cai(11064) Oli(11064) Alb(11064) Vex(11064) Axe(11064),183303,38247
20250404,04/04 21:57,4868542,stratis,1051625,Axe Aug Ori Neb Mor Dan,4362648,Oberon,1079850,Ast Isa Ori Iri Mar Axe,20,Alb(11064) Mer(11064)  ###  Axe(11064) Cai(11064),Oli(11064) Mar(11064) Kho(9132) Bis(11064) Axe(11064),183303,38247
20250404,04/04 14:02,4494763,Alex Ferguson,969919,Axe Mar Mor Kei Yas Krv,4804299,1_3,974368,Ruf Ast Hei Iri Dor Axe,20,Axe(11064) Oli(7804) Fen(9428) Cai(11064) Bis(9428),Oli(11064) Axe(11064) Alb(11064) Bis(11064) Mer(11064),183303,38247
20250404,04/04 16:22,4292840,Mangas,1163717,Axe LaC Seb Neb Yas Krv,4816643,Katrin,1114051,And Isa Jhu Seb Mar Axe,20,Vex(10154) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Fen(11064) Oli(11064) Alb(11064)  ###  Axe(11064),183303,38247
20250404,04/04 17:52,23402789,Ragto,1155107,Kho Dor Aug Ori Neb Dan,4820676,Onkel Wowa,1150008,Ruf Ami Neb Seb Hei Axe,20,Mer(10252) Alb(11064) Axe(11064)  ###  Cai(11064),Axe(11064) Oli(11064) Cai(11064) Fen(11064) Alb(11064),183303,38247
20250404,04/04 17:53,23402789,Ragto,1155107,Kho Dor Aug Ori Neb Dan,4825751,Falcon Nix,1184437,Dan Neb Seb Hei Iri Cai,20,Mer(10252) Alb(11064) Axe(11064)  ###  Cai(11064),Cai(11064)  ###  Oli(11064) Bis(9152) Alb(11064),183303,38247
20250404,04/04 21:58,4868542,stratis,1051625,Axe Aug Ori Neb Mor Dan,4837394,Ермак,1027601,Ast Hei Ori Iri Hel Axe,20,Alb(11064) Mer(11064)  ###  Axe(11064) Cai(11064),Oli(11064) Cai(11064) Axe(11064) Alb(11064) Mer(11064),183303,38247
20250404,04/04 22:13,4411696,Feinripp,1059652,Axe Faf Dor Iri Dan Kay,6132268,Chuvak64,1120094,Krv Yas Isa Seb Mar Axe,20,Mar(9018) Axe(11064) Oli(11064) Cai(11064) Alb(11064),Bis(11064) Cai(11064) Oli(11064) Alb(11064) Axe(11064),183303,38247
20250404,04/04 14:36,4750576,NoCanDo,1113078,Alb Iri Hei Cel Mor Ast,11476080,Gregory HAOS,1021778,Ruf Dan Seb Hei Dor Axe,20,Bis(11064) Alb(11064) Kho(11064) Oli(11064) Axe(11064),Oli(11064) Cai(11064) Fen(11064) Alb(11064) Axe(11064),183303,38247
20250404,04/04 18:18,4454896,Team D,1150253,Kho Hel Aug Ori Neb Aur,44413340,Вася,1146574,Qin Neb Seb LaC Aid Kho,20,Mer(9018) Kho(11064) Axe(11064)  ###  Cai(11064),Cai(11064)  ###  Alb(11064) Mar(11064) Mer(11064),183303,38247
20250404,04/04 17:49,4425955,Tobi,1166780,Axe Mar Hei Seb Neb Jhu,45475382,Радегаст,1034853,Ruf Jul Hei Aid Dor Kho,20,Axe(11064) Alb(11064) Oli(11064) Cai(10154) Vex(10154),Alb(11064) Oli(11064) Bis(11064) Kho(11064) Axe(11064),183303,38247
20250404,04/04 18:19,4454896,Team D,1154313,Axe Aug Ori Seb Isa Aur,47828017,lukas66,1175596,Dan Neb Ori Aug Dor Kho,20,Kho(11064) Axe(11064) Fen(7804) Oli(11064) Cai(11064),Cai(11064)  ###  Axe(11064) Alb(11064) Mer(11064),183303,38247
20250404,04/04 12:42,4587443,Momi,1177182,Axe Dor Ori Mor Yas Krv,45476935,Хроник Хаоса,1064189,Dan Isa Neb Seb Iri Axe,8,Axe(11064) Mer(11064) Oli(11064) Cai(11064) Bis(11064),Cai(11064) Oli(11064)  ###  Alb(11064) Bis(11064),183303,38247
20250404,04/04 14:56,4497684,Happy педик,1043486,Oli Mar Lrs Isa Kri Yas,45476935,Хроник Хаоса,1064189,Dan Isa Neb Seb Iri Axe,7,Oli(11064) Bis(10154) Axe(11064) Kho(9509) Fen(11064),Cai(11064) Oli(11064)  ###  Alb(11064) Bis(11064),183303,38247
20250404,04/04 22:27,4598759,Rompehuesos,1131614,Kho Mar The Yas Mus Ruf,5479702,Dad dancer,1111075,Dan Cel Isa Seb Dor Axe,5,Axe(11064) Mer(11064) Cai(11064) Oli(11064) Bis(11064),Cai(11064) Kho(11064) Mar(9020) Oli(11064) Mer(9018),183303,38247
20250404,04/04 14:37,4542929,Astro,1106273,Axe Mar Hel Dor Ori Isa,45476935,Хроник Хаоса,1064189,Dan Isa Neb Seb Iri Axe,5,Axe(11064) Bis(9428) Mer(11064) Mar(9428) Oli(11064),Cai(11064) Oli(11064)  ###  Alb(11064) Bis(11064),183303,38247
20250403,03/04 18:18,4454896,Team D,1154313,Axe Aug Ori Seb Isa Aur,41721299,Jerry,1167618,Dan Neb Ori Aug Dor Kho,20,Kho(11064) Axe(11064) Fen(7804) Oli(11064) Cai(11064),Fen(11064) Cai(11064) Mer(11064) Kho(11064) Axe(11064),183303,60364
20250403,03/04 18:20,4454896,Team D,1137089,Axe Jet Aug Ori Neb Aur,52502484,Xiao,1142701,Ruf Ami Neb Hei Pol Kho,20,Oli(11064) Kho(11064) Axe(11064)  ###  Cai(11064),Oli(11064) Bis(11064) Cai(11064) Axe(11064) Mar(11064),183303,60364
20250403,03/04 19:44,4668830,TrumpReturns,904978,Axe Dor Aug Ori Mor Aur,56947774,0Tak,1146096,Aur Ruf Ami Neb Hei Kho,20,Axe(11064) Alb(11064) Bis(11064) Oli(9018) Cai(11064),Cai(11064) Oli(11064) Axe(11064)  ###  Alb(11064),183303,60364
20250403,03/04 20:33,4208957,patlacoche,1183830,Fen Ori Seb Isa Dan Gal,56949861,Da Sheng Qi,1130761,Dan Neb Ori Aug Dor Kho,20,Mer(11064) Alb(11064) Mar(11064) Fen(11064) Oli(11064),Cai(11064)  ###  Axe(11064) Alb(11064) Mer(11064),183303,60364
20250403,03/04 18:32,23402789,Ragto,1155107,Kho Dor Aug Ori Neb Dan,9263993,Cross,1106358,Dan Neb Seb Iri Dor Axe,19,Mer(10252) Alb(11064) Axe(11064)  ###  Cai(11064),Cai(11064)  ###  Alb(11064) Oli(11064) Axe(11064),183303,60364
20250403,03/04 22:50,4542929,Astro,1106273,Axe Mar Hel Dor Ori Isa,26470735,void,1176836,Dan Neb Ori LaC Aug Kho,11,Axe(11064) Bis(9428) Mer(11064) Mar(9428) Oli(11064),Cai(11064)  ###  Mer(11064) Mar(11064) Alb(11064),183303,60364
20250403,03/04 20:22,4587443,Momi,1177431,Axe Dor Ori Mor Yas Krv,26470735,void,1176836,Dan Neb Ori LaC Aug Kho,7,Axe(11064) Mer(11064) Oli(11064) Cai(11064) Alb(11064),Cai(11064)  ###  Mer(11064) Mar(11064) Alb(11064),183303,60364
20250403,03/04 20:20,4587443,Momi,1145201,Kho Dor Aug Ori Neb Dan,26470735,void,1176836,Dan Neb Ori LaC Aug Kho,2,Axe(11064) Alb(11064) Mer(11064) Cai(11064) Fen(11064),Cai(11064)  ###  Mer(11064) Mar(11064) Alb(11064),183303,60364
20250403,03/04 18:34,23402789,Ragto,1155107,Kho Dor Aug Ori Neb Dan,9263993,Cross,1106358,Dan Neb Seb Iri Dor Axe,1,Mer(10252) Alb(11064) Axe(11064)  ###  Cai(11064),Cai(11064)  ###  Alb(11064) Oli(11064) Axe(11064),183303,60364
20250402,02/04 18:34,4454896,Team D,1153925,Axe Aug Ori Seb Isa Aur,4162493,GALLICA,1183177,Dan Seb Ori Aug Dor Axe,20,Kho(11064) Axe(11064) Fen(7804) Oli(11064) Cai(11064),Cai(11064) Oli(10154) Bis(10154) Alb(11064) Mer(10154),183303,36766
20250402,02/04 18:38,23402789,Ragto,1152635,Kho Dor Aug Ori Neb Dan,4252976,rmh,1083882,Dan Seb Ori Aug Dor Axe,20,Mer(10252) Alb(11064) Axe(11064)  ###  Cai(11064),Cai(11064) Oli(11064) Bis(11064) Alb(11064) Mer(11064),183303,36766
20250402,02/04 17:43,4668830,TrumpReturns,1111145,Axe LaC Seb Isa K'A Aur,4584215,Team F Covid,927602,Dan Seb Ori Aug Dor Axe,20,Mar(9018) Alb(11064) Oli(9018) Vex(11064) Cai(11064),Cai(11064) Oli(11064) Bis(6686) Alb(11064) Mer(6965),183303,36766
20250402,02/04 18:29,4587443,Momi,1145201,Kho Dor Aug Ori Neb Dan,4816145,Team 4816145,1073039,Dan Seb Ori Aug Dor Axe,20,Axe(11064) Alb(11064) Mer(11064) Cai(11064) Fen(11064),Cai(11064) Oli(11064) Bis(7422) Alb(11064) Mer(4773),183303,36766
20250402,02/04 18:36,4454896,Team D,1153925,Axe Aug Ori Seb Isa Aur,4828168,Team 4828168,1145253,Dan Seb Ori Aug Dor Axe,20,Kho(11064) Axe(11064) Fen(7804) Oli(11064) Cai(11064),Cai(11064) Oli(11064) Bis(7804) Alb(11064) Mer(7804),183303,36766
20250402,02/04 16:13,4425955,Tobi,1106675,Kho Dor Hei Neb Ami Ast,4862582,Aki,1099242,Dan Isa Seb Iri Mar Axe,20,Mer(6327) Alb(11064) Cai(10154) Axe(11064) Oli(11064),Cai(11064) Oli(11064) Alb(11064) Bis(8752) Axe(11064),183303,36766
20250402,02/04 17:47,4208957,patlacoche,1186650,Axe Mar Ori Seb Dan Gal,20923407,Shiri,1076400,Dan Neb Ori Aug Dor Axe,20,Axe(11064) Mer(11064) Oli(11064) Fen(11064) Alb(11064),Cai(11064)  ###  Bis(11064) Alb(11064) Mer(11064),183303,36766
20250402,02/04 17:55,4712527,HRCAK,1104907,Oli Mar Iri Aug Seb Aur,36243331,Seymour,1122877,Aur Ara Seb LaC Mar Axe,20,Oli(11064) Bis(5533) Axe(11064) Alb(11064) Cai(11064),Bis(11064) Mar(11064) Alb(11064) Vex(11064)  ###,183303,36766
20250402,02/04 18:03,4750576,NoCanDo,1063270,Kho Iri Hei Seb Isa Ast,4255738,Harrier,1035822,Dan Seb Ori Aug Dor Kho,16,Bis(11064) Alb(11064) Fen(9018) Oli(11064) Axe(11064),Cai(11064) Oli(11064) Bis(6954) Alb(11064) Mer(8068),183303,36766
20250402,02/04 17:58,4750576,NoCanDo,1069773,Axe Iri Hei Seb Isa Dan,4450374,NoOne,1033033,Dan Seb Ori Aug Dor Axe,14,Bis(11064) Alb(11064) Fen(9018) Oli(11064) Cai(11064),Cai(11064) Oli(10168) Bis(6676) Alb(11064) Axe(11064),183303,36766
20250402,02/04 22:34,4587443,Momi,1145201,Kho Dor Aug Ori Neb Dan,4433148,an Albatross,1087417,Krv K'A Kei Iri Mar Axe,13,Axe(11064) Alb(11064) Mer(11064) Cai(11064) Fen(11064),Oli(10154) Fen(11064) Alb(10154) Bis(10154) Axe(11064),183303,36766
20250402,02/04 16:31,4425955,Tobi,1096554,Kho Dor Hei Neb Ami Dan,4552957,Skeggia,1176067,Krv Ish Mor Seb Faf Axe,11,Mer(6327) Alb(11064)  ###  Axe(11064) Cai(10154),Bis(11064) Fen(11064) Axe(11064) Alb(11064) Mar(11064),183303,36766
20250402,02/04 21:36,4542929,Astro,1106273,Axe Mar Hel Dor Ori Isa,4433148,an Albatross,1087417,Krv K'A Kei Iri Mar Axe,7,Axe(11064) Bis(9428) Mer(11064) Mar(9428) Oli(11064),Oli(10154) Fen(11064) Alb(10154) Bis(10154) Axe(11064),183303,36766
20250402,02/04 18:41,4668830,TrumpReturns,1111145,Axe LaC Seb Isa K'A Aur,4450374,NoOne,1033033,Dan Seb Ori Aug Dor Axe,6,Mar(9018) Alb(11064) Oli(9018) Vex(11064) Cai(11064),Cai(11064) Oli(10168) Bis(6676) Alb(11064) Axe(11064),183303,36766
20250402,02/04 20:03,4292840,Mangas,1163495,Axe LaC Seb Neb Yas Krv,4255738,Harrier,1035822,Dan Seb Ori Aug Dor Kho,4,Vex(10154) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Cai(11064) Oli(11064) Bis(6954) Alb(11064) Mer(8068),183303,36766
20250401,01/04 20:40,23402789,Ragto,1151995,Kho Dor Aug Ori Neb Dan,4857410,Dirty.A,1140316,Aur Gal Ami Neb Pol Kho,20,Mer(10252) Alb(11064) Axe(11064)  ###  Cai(11064),Cai(11064) Fen(11064) Axe(11064)  ###  Bis(11064),183303,37182
20250401,01/04 22:15,4212955,J.B.,1151389,Alb Lil Hel Cel Sat Krv,4862047,Klyk,1051410,Gal Ami Hei Aug Pol Axe,20,Mar(7394) Mer(11064) Kho(11064) Axe(11064) Oli(11064),Fen(11064) Axe(11064) Cai(11064) Mer(11064) Mar(11064),183303,37182
20250401,01/04 19:04,4668830,TrumpReturns,1052412,Axe Mar Jor Seb Neb Jhu,31598544,Immortal_King,1164244,Ruf Cel Ami Neb Hei Kho,20,Oli(9018) Axe(11064) Alb(11064) Cai(11064) Vex(11064),Alb(11064) Axe(11064) Oli(11064) Cai(11064) Bis(9018),183303,37182
20250401,01/04 16:59,4750576,NoCanDo,1065964,Axe Iri Hei Seb Isa Ast,31617684,Aurican,1110870,Dan Neb Ori Aug The Kho,20,Bis(11064) Cai(11064) Alb(11064) Oli(11064) Axe(11064),Cai(11064)  ###  Mer(11064) Alb(11064) Mar(11064),183303,37182
20250401,01/04 18:42,4454896,Team D,1154174,Kho Aug Ori Seb Isa Aur,31662890,ILoveIL,1122763,Dan Ori LaC Aug Jet Kho,20,Alb(11064) Axe(11064) Fen(7804) Oli(11064) Cai(11064),Cai(11064) Mer(11064) Mar(11064) Alb(11064) Oli(11064),183303,37182
20250401,01/04 20:29,23402789,Ragto,1164775,Kho Dor Aug Ori Seb Dan,40615529,Atlantis,1103686,Dan Neb Ori Aug Dor Kho,20,Mer(10252) Axe(11064) Bis(11064) Alb(11064) Cai(11064),Cai(11064)  ###  Mer(11064) Alb(11064) Axe(11064),183303,37182
20250401,01/04 17:45,4454896,Team D,1136950,Kho Jet Aug Ori Neb Aur,56949042,Sphynx,1167611,Ruf Ami Neb Hei Pol Kho,20,Oli(11064) Alb(11064) Axe(11064)  ###  Cai(11064),Oli(11064) Axe(11064) Cai(11064) Alb(11064) Mar(11064),183303,37182
20250401,01/04 14:55,4750576,NoCanDo,1121770,Axe Iri Hei Mor Dan Ast,4575634,Гуцул-Guzul,1134258,Ruf Dan Neb Seb Hei Cai,13,Bis(11064) Alb(11064) Axe(11064) Cai(11064) Oli(11064),Axe(11064) Cai(11064)  ###  Oli(11064) Alb(11064),183303,37182
20250401,01/04 14:47,4668830,TrumpReturns,1086021,Axe Ori Seb Isa Ast Aur,35618119,Arathorn,1075155,Dan Seb Ori Aug Dor Kho,11,Bis(11064) Alb(11064) Oli(9018) Axe(11064) Cai(11064),Cai(11064) Oli(11064) Axe(11064) Alb(11064) Mer(11064),183303,37182
20250401,01/04 21:34,4497684,Happy педик,1124148,Oli Mar Seb Jhu Isa Yas,4633443,VN-ROACH,1051207,Dan Neb Ori Aug Dor Kho,7,Oli(11064) Alb(11064) Vex(6894) Axe(11064) Fen(11064),Cai(11064)  ###  Axe(11064) Alb(11064) Mer(9018),183303,37182
20250401,01/04 22:48,4598759,Rompehuesos,1184094,Axe Hel Ori Dan Yas Mrk,4575634,Гуцул-Guzul,1134258,Ruf Dan Neb Seb Hei Cai,5,Bis(11064) Kho(11064) Fen(11064) Cai(11064) Oli(11064),Axe(11064) Cai(11064)  ###  Oli(11064) Alb(11064),183303,37182
20250401,01/04 22:36,4411696,Feinripp,1066308,Axe Jor Seb Neb Kay Jul,4575634,Гуцул-Guzul,1134258,Ruf Dan Neb Seb Hei Cai,2,Axe(11064) Fen(11064) Cai(11064) Alb(11064) Oli(11064),Axe(11064) Cai(11064)  ###  Oli(11064) Alb(11064),183303,37182
20250401,01/04 21:34,4497684,Happy педик,946882,Axe Mar Lrs Kri Dan Ruf,4633443,VN-ROACH,1051207,Dan Neb Ori Aug Dor Kho,0,Oli(11064) Axe(11064) Bis(10154) Fen(11064) Alb(11064),Cai(11064)  ###  Axe(11064) Alb(11064) Mer(9018),183303,37182
20250331,31/03 18:22,4454896,Team D,1139157,Kho Aug Ori Neb Isa Aur,4389966,Abner,1167870,Jud Mor Aid Pho Faf Mer,20,Alb(11064) Axe(11064)  ###  Oli(11064) Cai(11064),Oli(11064) Axe(11064) Mer(11064) Bis(11064) Mar(11064),183303,37470
20250331,31/03 18:05,23402789,Ragto,1164526,Kho Dor Aug Ori Seb Dan,4397121,jiw,1006649,Dan Neb Ori Aid Dor Kho,20,Mer(10252) Axe(11064) Bis(11064) Oli(11064) Cai(11064),Cai(11064)  ###  Mer(11064) Alb(11064) Axe(11064),183303,37470
20250331,31/03 18:18,4454896,Team D,1154174,Axe Aug Ori Seb Isa Aur,4510637,Maggib,1185201,Dan Neb Ori Aug Dor Kho,20,Alb(11064) Axe(11064) Fen(7804) Oli(11064) Cai(11064),Fen(11064) Cai(11064) Axe(11064) Alb(11064) Mer(11064),183303,37470
20250331,31/03 17:39,4529972,Team ICE,1125072,Axe Mar Fac Seb K'A Krv,4690321,The Old Man,991674,Dan Neb Hei Pho Mar Fen,20,###  Axe(11064) Alb(10855) Fen(11064) Oli(11064),Cai(11064)  ###  Alb(11064) Mer(11064) Axe(11064),183303,37470
20250331,31/03 18:42,4212955,J.B.,1129083,Bis Hel Pol Cel Sat Krv,4775072,xiedyxiedy,1017716,Ast Yas May Cel Jet Axe,20,Mer(11064) Mar(7394) Kho(11064) Axe(11064) Bis(11064),Oli(11064) Cai(11064) Alb(11064) Mer(9439) Axe(11064),183303,37470
20250331,31/03 15:06,4750576,NoCanDo,1113950,Kho Pho Iri Hei Seb Ast,4825881,!nn0c3nt,1155747,Dan Neb Seb Jet Faf Cai,20,Kho(11064) Bis(10994) Alb(11064) Fen(9018) Oli(11064),Cai(11064)  ###  Alb(11064) Axe(11064) Mar(11064),183303,37470
20250331,31/03 22:43,4542929,Astro,1106196,Axe Mar Hel Dor Ori Isa,6131234,Cornelius,990939,Dan Neb Hei Pho Mar Fen,20,Axe(11064) Bis(9428) Mer(11064) Mar(9428) Oli(11064),Fen(11064) Cai(5683) Alb(11064) Axe(11064) Oli(11064),183303,37470
20250331,31/03 18:06,23402789,Ragto,1152829,Alb Dor Iri Hei Mor Krv,8603965,SabZiro,1151720,Dan Isa Seb Hei Jet Cai,20,Mer(10252) Bis(11064) Axe(11064) Oli(11064) Alb(11064),Cai(11064) Oli(11064) Fen(11064) Alb(11064) Axe(11064),183303,37470
20250331,31/03 20:33,4292840,Mangas,1163333,Axe LaC Seb Neb Yas Krv,31634503,Fenrigul,1151667,Ast K'A Seb Ori Mar Axe,20,Vex(10154) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Oli(11064) Fen(11064) Alb(11064) Kho(9428) Axe(11064),183303,37470
20250331,31/03 17:52,4750576,NoCanDo,1067918,Kho Iri Hei Seb Isa Dan,4765154,ASALM,1142141,Dan Seb Ori Aug Dor Axe,15,Bis(10994) Alb(11064) Fen(9018) Oli(11064) Cai(11064),Cai(11064) Oli(11064) Axe(11064) Alb(11064) Mer(11064),183303,37470
20250331,31/03 16:06,4668830,TrumpReturns,1085898,Axe Ori Seb Isa Ast Aur,20923362,DECEBALUS,1142373,Dan Neb Ori Aug Dor Kho,11,Bis(11064) Alb(11064) Oli(9018) Axe(11064) Cai(11064),Cai(11064)  ###  Axe(11064) Alb(11064) Mer(9428),183303,37470
20250331,31/03 18:40,4411696,Feinripp,1065894,Axe Jor Seb Neb Kay Jul,20923362,DECEBALUS,1142373,Dan Neb Ori Aug Dor Kho,9,Axe(11064) Fen(11064) Cai(11064) Alb(11064) Oli(11064),Cai(11064)  ###  Axe(11064) Alb(11064) Mer(9428),183303,37470
20250331,31/03 20:32,4292840,Mangas,1163333,Axe LaC Seb Neb Yas Krv,4765154,ASALM,1142141,Dan Seb Ori Aug Dor Axe,5,Vex(10154) Alb(11064) Cai(11064) Fen(11064) Oli(11064),Cai(11064) Oli(11064) Axe(11064) Alb(11064) Mer(11064),183303,37470
20250331,31/03 19:17,4668830,TrumpReturns,1085898,Axe Ori Seb Isa Ast Aur,4289903,Nabonit,1092608,Dan Neb Ori LaC Aug Kho,4,Bis(11064) Alb(11064) Oli(9018) Axe(11064) Cai(11064),Fen(9018) Cai(11064) Mer(6776) Mar(11064) Alb(11064),183303,37470
20250329,29/03 18:25,4668830,TrumpReturns,1085642,Axe Ori Seb Isa Ast Aur,4292695,Fatal_fury,1166487,Dan Neb Ori Aug Aid Kho,20,Bis(11064) Alb(11064) Oli(9018) Axe(11064) Cai(11064),Fen(11064) Cai(11064) Axe(11064) Alb(11064) Mer(11064),183303,37317
20250329,29/03 13:14,4750576,NoCanDo,1097489,Axe Pho Iri Neb Yas Krv,4346741,SmallHead,1179162,May Neb Seb Hei Mar Axe,20,Kho(11064) Bis(10924)  ###  Cai(11064) Oli(11064),Axe(11064) Cai(11064) Fen(9428) Alb(11064) Oli(11064),183303,37317
20250329,29/03 14:05,23402789,Ragto,1170000,Axe Dor Iri Hei Dan Krv,4619992,Nisar,1131960,Krv Jhu Neb Seb Mar Axe,20,Axe(11064) Bis(11064) Alb(11064) Cai(11064) Oli(11064),Bis(9428) Fen(11064) Cai(9428) Alb(11064) Axe(11064),183303,37317
20250329,29/03 14:22,4868542,stratis,1145516,Kho Hel Dor Ori Neb Aur,4701993,gachan,1203914,Aur Yas Qin Cel Iri Axe,20,Kho(11064) Axe(11064) Mer(11064)  ###  Cai(11064),Bis(11064) Fen(11064) Cai(11064) Axe(11064) Alb(11064),183303,37317
20250329,29/03 13:43,4425955,Tobi,1146122,Kho Mar Hei Neb Jhu Dan,4840771,kfc,1191719,Ast K'A Jhu Fac Mar Oli,20,Axe(11064) Alb(11064)  ###  Vex(10154) Cai(10154),Bis(11064) Fen(11064) Alb(11064) Mar(11064) Oli(11064),183303,37317
20250329,29/03 15:03,4425955,Tobi,1076347,Axe Dor Hei Seb Isa Ast,20929491,Macky,1153125,Dan Neb Ori Aug Jet Cai,20,Mer(6327) Alb(11064) Oli(11064) Axe(11064) Bis(8518),Cai(11064)  ###  Mar(11064) Alb(11064) Oli(11064),183303,37317
20250329,29/03 18:21,4668830,TrumpReturns,1127229,Axe Fac Jor Kai K'A Aur,30741822,nukesaku,1159785,Ruf Ish Dan Hei Faf Axe,20,Mar(9018) Axe(11064) Bis(11064) Vex(11064) Cai(11064),Bis(11064) Fen(11064) Cai(11064) Alb(11064) Oli(11064),183303,37317
20250329,29/03 17:18,4454896,Team D,1153925,Axe Aug Ori Seb Isa Aur,56942484,Vorg,1188835,Dan Seb Ori Aug Dor Kho,20,Kho(11064) Axe(11064) Fen(7804) Oli(11064) Cai(11064),Cai(11064) Oli(11064) Axe(11064) Alb(11064) Mer(11064),183303,37317
20250329,29/03 17:14,4454896,Team D,1137645,Kho Jet Aug Ori Neb Dan,4817583,GRyaris,1199185,Ruf Seb LaC Iri Faf Axe,16,Axe(11064) Kho(11064) Mer(9018)  ###  Cai(11064),Oli(11064) Fen(11064) Vex(11064) Bis(11064) Mar(11064),183303,37317
20250329,29/03 18:54,4868542,stratis,1049822,Axe Aug Ori Neb Mor Dan,4246417,takoyaki,1133217,Ruf Jul Neb Hei The Kho,10,Alb(11064) Mer(11064)  ###  Axe(11064) Cai(11064),Bis(11064) Oli(11064) Cai(11064) Alb(11064) Mer(11064),183303,37317
20250329,29/03 15:06,23402789,Ragto,1151995,Kho Dor Aug Ori Neb Dan,4246417,takoyaki,1133217,Ruf Jul Neb Hei The Kho,9,Mer(10252) Alb(11064) Bis(11064)  ###  Cai(11064),Bis(11064) Oli(11064) Cai(11064) Alb(11064) Mer(11064),183303,37317
20250329,29/03 18:06,4411696,Feinripp,1063335,Axe Faf Jor Seb Neb Jhu,4817583,GRyaris,1199185,Ruf Seb LaC Iri Faf Axe,4,Mar(9018) Axe(11064) Alb(11064) Cai(11064) Fen(11064),Oli(11064) Fen(11064) Vex(11064) Bis(11064) Mar(11064),183303,37317
